Unnamed: 0,Name,ID,Overall,Attack,Midfield,Defence,Transfer budget,Club worth,Speed,Dribbling,Passing,Positioning,Crossing,Passing.1,Shooting,Positioning.1,Aggression,Pressure,Team width,Defender line,Domestic prestige,International prestige,Players,Starting XI average age,Whole team average age,Unnamed: 26,href,country
,ESTAC Troyes  Ligue 2,294,66,66,66,65,€1.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,9,28,26.91,25.89,,https://sofifa.com/team/294/estac-troyes/,France
,Jaguares FC  Liga MX,112679,66,67,66,65,€1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,5,30,28.36,26.83,,https://sofifa.com/team/112679/jaguares-fc/,Mexico
,SC Paderborn 07  2. Bundesliga,10030,66,66,66,66,€1.2M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,7,7,26,25.09,24.0,,https://sofifa.com/team/10030/sc-paderborn-07/,Germany
,SSC Bari  Serie B,1848,66,67,63,66,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,11,26,23.18,23.0,,https://sofifa.com/team/1848/ssc-bari/,Italy
,San Jose Earthquakes  Major League Soccer,111928,66,64,66,64,€940K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,6,28,27.91,26.54,,https://sofifa.com/team/111928/san-jose-earthquakes/,United States
,AJ Auxerre  Ligue 2,57,66,65,62,62,€1.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,15,28,22.18,23.5,,https://sofifa.com/team/57/aj-auxerre/,France
,Ternana  Serie B,570,66,69,65,65,€2M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,3,28,27.0,24.5,,https://sofifa.com/team/570/ternana/,Italy
,IFK Göteborg  Allsvenskan,319,66,63,68,65,€1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,8,27,26.64,24.22,,https://sofifa.com/team/319/ifk-goteborg/,Sweden
,CD Veracruz  Liga MX,110145,66,65,65,65,€1.5M,€0,Balanced,Normal,Mixed,Organised,Little,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,4,27,27.18,25.67,,https://sofifa.com/team/110145/cd-veracruz/,Mexico
,Grasshopper Club Zürich  Super League,322,66,65,64,69,€3.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,7,23,25.82,23.39,,https://sofifa.com/team/322/grasshopper-club-zurich/,Switzerland
,Colón  Liga Profesional de Fútbol,110406,66,66,66,65,€250K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,1,30,23.82,22.47,,https://sofifa.com/team/110406/colon/,Argentina
,FC Paços de Ferreira  Primeira Liga,1892,66,68,66,65,€500K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,10,25,25.36,26.0,,https://sofifa.com/team/1892/fc-pacos-de-ferreira/,Portugal
,Lech Poznań  Ekstraklasa,873,66,70,67,65,€1.5M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,20,8,27,23.55,23.96,,https://sofifa.com/team/873/lech-poznan/,Poland
,Deportes Tolima  Categoría Primera A,111722,66,66,65,61,€780K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,2,28,25.18,24.36,,https://sofifa.com/team/111722/deportes-tolima/,Colombia
,Deportivo Pasto  Categoría Primera A,111723,66,67,64,63,€480K,€0,Balanced,Normal,Mixed,Organised,Normal,Safe,Lots,Organised,Press,Medium,Normal,Cover,15,1,28,27.91,25.75,,https://sofifa.com/team/111723/deportivo-pasto/,Colombia
,Roda JC Kerkrade  Eredivisie,1902,66,66,66,66,€3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,9,30,26.0,23.7,,https://sofifa.com/team/1902/roda-jc-kerkrade/,Netherlands
,NAC Breda  Eredivisie,1904,66,66,64,65,€1M,€0,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Press,Medium,Normal,Cover,12,9,25,25.82,24.64,,https://sofifa.com/team/1904/nac-breda/,Netherlands
,Real Madrid Castilla  La Liga 2,110710,66,69,65,64,€700K,€0,Fast,Normal,Mixed,Organised,Normal,Risky,Normal,Free form,Press,Medium,Normal,Cover,7,4,28,20.64,20.21,,https://sofifa.com/team/110710/real-madrid-castilla/,Spain
,FC Zürich  Super League,894,66,69,65,61,€3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,18,8,27,22.82,23.59,,https://sofifa.com/team/894/fc-zurich/,Switzerland
,CD Cobreloa  Primera Division,110979,66,64,66,63,€400K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,2,28,25.82,23.21,,https://sofifa.com/team/110979/cd-cobreloa/,Chile
,BSC Young Boys  Super League,900,66,68,62,67,€4M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,8,27,23.0,22.81,,https://sofifa.com/team/900/bsc-young-boys/,Switzerland
,ADO Den Haag  Eredivisie,650,66,66,66,65,€1.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,9,30,23.82,22.2,,https://sofifa.com/team/650/ado-den-haag/,Netherlands
,Doncaster Rovers  Championship,142,66,68,64,65,€1.5M,€0,Balanced,Little,Long,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,8,8,30,26.55,24.63,,https://sofifa.com/team/142/doncaster-rovers/,England
,Huddersfield Town  Championship,1939,66,67,65,64,€3.3M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,6,30,23.64,22.87,,https://sofifa.com/team/1939/huddersfield-town/,England
,AFC Bournemouth  Championship,1943,66,67,67,66,€3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,4,30,25.91,24.07,,https://sofifa.com/team/1943/afc-bournemouth/,England
,FC Tom Tomsk  Premier League,110233,66,66,65,67,€750K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,6,30,28.18,26.17,,https://sofifa.com/team/110233/fc-tom-tomsk/,Russia
,Strømsgodset IF  Eliteserien,922,66,65,64,67,€800K,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,6,25,24.82,23.04,,https://sofifa.com/team/922/stromsgodset-if/,Norway
,PFC Krylia Sovetov Samara  Premier League,100764,66,68,66,65,€1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,10,30,27.27,24.53,,https://sofifa.com/team/100764/pfc-krylia-sovetov-samara/,Russia
,VfL Bochum 1848  2. Bundesliga,160,66,67,67,64,€1.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,10,28,25.45,23.11,,https://sofifa.com/team/160/vfl-bochum-1848/,Germany
,FC Ural Yekaterinburg  Premier League,111264,66,63,64,64,€2.5M,€0,Fast,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,5,30,26.55,24.5,,https://sofifa.com/team/111264/fc-ural-yekaterinburg/,Russia
,Columbus Crew  Major League Soccer,687,66,58,66,66,€940K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,7,28,24.82,24.32,,https://sofifa.com/team/687/columbus-crew/,United States
,DC United  Major League Soccer,688,66,68,65,65,€1.1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Offside trap,16,6,28,25.27,24.96,,https://sofifa.com/team/688/dc-united/,United States
,AIK  Allsvenskan,433,66,66,65,67,€800K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,19,7,27,24.55,23.0,,https://sofifa.com/team/433/aik/,Sweden
,New England Revolution  Major League Soccer,691,66,64,66,64,€940K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,7,27,25.18,25.0,,https://sofifa.com/team/691/new-england-revolution/,United States
,FC Dallas  Major League Soccer,695,66,67,65,65,€1.1M,€0,Balanced,Normal,Mixed,Free form,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,7,29,24.91,24.07,,https://sofifa.com/team/695/fc-dallas/,United States
,Brescia  Serie B,190,66,68,63,67,€3M,€0,Balanced,Normal,Short,Organised,Little,Normal,Lots,Organised,Press,Medium,Normal,Cover,11,11,28,27.18,24.14,,https://sofifa.com/team/190/brescia/,Italy
,Águilas Doradas  Categoría Primera A,112578,66,66,67,66,€400K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,1,28,28.27,26.39,,https://sofifa.com/team/112578/aguilas-doradas/,Colombia
,Ponte Preta  Série A,111043,66,67,64,65,€200K,€0,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,5,20,26.09,25.4,,https://sofifa.com/team/111043/ponte-preta/,Brazil
,Náutico  Série A,111050,66,67,63,64,€100K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,4,22,25.91,24.23,,https://sofifa.com/team/111050/nautico/,Brazil
,Stade Malherbe Caen  Ligue 2,210,66,70,66,65,€1.8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,12,23,25.09,24.74,,https://sofifa.com/team/210/stade-malherbe-caen/,France
,FC Seoul  K League 1,982,66,66,66,65,€7M,€0,Balanced,Normal,Short,Organised,Normal,Risky,Lots,Organised,Contain,Medium,Normal,Cover,19,8,28,26.0,25.75,,https://sofifa.com/team/982/fc-seoul/,Korea Republic
,Suwon Samsung Bluewings  K League 1,983,66,68,66,63,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,8,28,25.27,24.54,,https://sofifa.com/team/983/suwon-samsung-bluewings/,Korea Republic
,Chivas USA  Major League Soccer,111070,66,68,65,64,€750K,€0,Balanced,Normal,Mixed,Free form,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,7,29,28.27,24.83,,https://sofifa.com/team/111070/chivas-usa/,United States
,SD Ponferradina  La Liga 2,2023,66,70,65,65,€220K,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,2,24,28.18,26.25,,https://sofifa.com/team/2023/sd-ponferradina/,Spain
,CD Lugo  La Liga 2,110831,66,68,66,65,€320K,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,2,1,27,28.27,26.15,,https://sofifa.com/team/110831/cd-lugo/,Spain
,KV Kortrijk  Pro League,100081,66,67,67,66,€600K,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Little,Organised,Press,Medium,Normal,Cover,12,7,27,26.27,23.67,,https://sofifa.com/team/100081/kv-kortrijk/,Belgium
,Oud-Heverlee Leuven  Pro League,100087,66,64,66,66,€500K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,7,27,25.91,25.3,,https://sofifa.com/team/100087/oud-heverlee-leuven/,Belgium
,Vancouver Whitecaps FC  Major League Soccer,101112,66,66,66,60,€1.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,7,28,24.45,22.79,,https://sofifa.com/team/101112/vancouver-whitecaps-fc/,United States
,Atlante  Liga MX,101116,66,69,64,67,€600K,€0,Balanced,Normal,Mixed,Free form,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,12,7,30,27.64,25.57,,https://sofifa.com/team/101116/atlante/,Mexico
,Odense Boldklub  Superliga,272,65,64,63,63,€1.5M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,7,27,25.36,23.96,,https://sofifa.com/team/272/odense-boldklub/,Denmark
,Go Ahead Eagles  Eredivisie,100632,65,65,65,63,€500K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,1,27,24.09,22.74,,https://sofifa.com/team/100632/go-ahead-eagles/,Netherlands
,Carpi  Serie B,112409,65,68,65,64,€200K,€0,Slow,Normal,Short,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,1,1,28,25.36,22.86,,https://sofifa.com/team/112409/carpi/,Italy
,AS Nancy Lorraine  Ligue 2,1823,65,60,63,63,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,11,13,28,22.73,21.54,,https://sofifa.com/team/1823/as-nancy-lorraine/,France
,Karlsruher SC  2. Bundesliga,1832,65,65,63,64,€800K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,8,7,28,24.82,23.68,,https://sofifa.com/team/1832/karlsruher-sc/,Germany
,Viking FK  Eliteserien,300,65,65,66,63,€1.6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,7,24,23.18,22.38,,https://sofifa.com/team/300/viking-fk/,Norway
,Atlético de Rafaela  Liga Profesional de Fútbol,110392,65,67,64,65,€200K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,2,1,30,27.73,25.0,,https://sofifa.com/team/110392/atletico-de-rafaela/,Argentina
,Al Shabab  Pro League,111674,65,66,68,61,€9M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,18,5,30,28.27,25.93,,https://sofifa.com/team/111674/al-shabab/,Saudi Arabia
,Olimpo  Liga Profesional de Fútbol,110398,65,67,65,63,€170K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,1,28,26.27,24.79,,https://sofifa.com/team/110398/olimpo/,Argentina
,Real Murcia CF  La Liga 2,1855,65,67,65,64,€800K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,9,28,25.27,23.93,,https://sofifa.com/team/1855/real-murcia-cf/,Spain
,Padova  Serie B,110912,65,67,65,64,€1.5M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Lots,Organised,Press,Medium,Normal,Cover,6,7,28,25.45,24.89,,https://sofifa.com/team/110912/padova/,Italy
,Waasland-Beveren  Pro League,110913,65,65,65,65,€500K,€0,Balanced,Normal,Mixed,Organised,Little,Safe,Normal,Organised,Press,Deep,Normal,Cover,6,3,27,26.0,24.56,,https://sofifa.com/team/110913/waasland-beveren/,Belgium
,Puebla FC  Liga MX,110152,65,68,65,65,€600K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,7,30,26.45,26.23,,https://sofifa.com/team/110152/puebla-fc/,Mexico
,Córdoba CF  La Liga 2,1867,65,67,65,64,€420K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,9,28,25.91,24.64,,https://sofifa.com/team/1867/cordoba-cf/,Spain
,Wisła Kraków  Ekstraklasa,1873,65,66,61,64,€1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,7,27,25.82,23.33,,https://sofifa.com/team/1873/wisla-krakow/,Poland
,Charlton Athletic  Championship,89,65,66,62,64,€1.8M,€0,Balanced,Normal,Long,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,8,7,30,22.91,23.3,,https://sofifa.com/team/89/charlton-athletic/,England
,FC Volga Nizhny Novgorod  Premier League,112217,65,66,66,63,€1.8M,€0,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Press,Medium,Normal,Cover,10,12,30,28.55,26.97,,https://sofifa.com/team/112217/fc-volga-nizhny-novgorod/,Russia
,Novara  Serie B,112225,65,68,64,63,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,14,28,27.09,25.32,,https://sofifa.com/team/112225/novara/,Italy
,SV Sandhausen  2. Bundesliga,110178,65,62,64,66,€500K,€0,Slow,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,5,3,28,24.91,24.75,,https://sofifa.com/team/110178/sv-sandhausen/,Germany
,Latina  Serie B,112487,65,67,64,64,€250K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,1,28,25.0,23.79,,https://sofifa.com/team/112487/latina/,Italy
,Varese  Serie B,112237,65,66,66,64,€500K,€0,Balanced,Normal,Long,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,4,9,27,28.36,25.78,,https://sofifa.com/team/112237/varese/,Italy
,RKC Waalwijk  Eredivisie,1905,65,66,65,64,€750K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Contain,Deep,Normal,Cover,7,8,30,26.09,25.1,,https://sofifa.com/team/1905/rkc-waalwijk/,Netherlands
,NEC Nijmegen  Eredivisie,1910,65,66,66,63,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,9,23,24.36,22.43,,https://sofifa.com/team/1910/nec-nijmegen/,Netherlands
,Stade Brestois 29  Ligue 2,378,65,64,65,64,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,12,28,26.45,24.32,,https://sofifa.com/team/378/stade-brestois-29/,France
,Bristol City  League One,1919,65,67,64,65,€2.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,8,28,25.0,24.61,,https://sofifa.com/team/1919/bristol-city/,England
,Santiago Wanderers  Primera Division,110976,65,67,64,64,€400K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,1,28,25.0,23.14,,https://sofifa.com/team/110976/santiago-wanderers/,Chile
,SC Cambuur  Eredivisie,647,65,65,65,64,€750K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,1,24,22.82,23.75,,https://sofifa.com/team/647/sc-cambuur/,Netherlands
,La Equidad  Categoría Primera A,112523,65,62,65,63,€500K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,1,28,25.27,25.79,,https://sofifa.com/team/112523/la-equidad/,Colombia
,Barnsley  Championship,1932,65,64,64,65,€1.8M,€0,Balanced,Normal,Long,Organised,Normal,Risky,Normal,Organised,Press,Deep,Normal,Cover,8,8,30,24.64,23.9,,https://sofifa.com/team/1932/barnsley/,England
,Deportes Iquique  Primera Division,112531,65,66,65,64,€300K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,2,28,25.82,24.61,,https://sofifa.com/team/112531/deportes-iquique/,Chile
,Royal Charleroi Sporting Club  Pro League,670,65,64,64,64,€750K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,7,26,25.18,23.23,,https://sofifa.com/team/670/royal-charleroi-sporting-club/,Belgium
,FC Energie Cottbus  2. Bundesliga,162,65,68,65,65,€1.2M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,9,28,26.36,24.68,,https://sofifa.com/team/162/fc-energie-cottbus/,Germany
,Esbjerg fB  Superliga,1445,65,64,67,63,€500K,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Normal,Cover,13,4,27,24.36,23.3,,https://sofifa.com/team/1445/esbjerg-fb/,Denmark
,KV Oostende  Pro League,682,65,64,67,64,€400K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,1,26,25.45,24.62,,https://sofifa.com/team/682/kv-oostende/,Belgium
,CE Sabadell FC  La Liga 2,15021,65,65,65,64,€225K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,7,28,27.27,27.43,,https://sofifa.com/team/15021/ce-sabadell-fc/,Spain
,Chicago Fire  Major League Soccer,693,65,65,63,64,€1.1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,6,27,26.09,25.74,,https://sofifa.com/team/693/chicago-fire/,United States
,Colorado Rapids  Major League Soccer,694,65,66,66,63,€940K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,8,27,24.18,24.26,,https://sofifa.com/team/694/colorado-rapids/,United States
,Houston Dynamo  Major League Soccer,698,65,64,65,62,€1.3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,7,25,26.27,25.0,,https://sofifa.com/team/698/houston-dynamo/,United States
,BK Häcken  Allsvenskan,711,65,65,66,62,€650K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,6,27,26.82,23.63,,https://sofifa.com/team/711/bk-hacken/,Sweden
,Deportivo Alavés  La Liga 2,463,65,66,64,65,€250K,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,5,28,26.82,26.71,,https://sofifa.com/team/463/deportivo-alaves/,Spain
,SK Sturm Graz  Bundesliga,209,65,66,65,64,€1M,€0,Balanced,Normal,Mixed,Organised,Little,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,8,27,23.36,23.52,,https://sofifa.com/team/209/sk-sturm-graz/,Austria
,RAEC Mons  Pro League,1747,65,65,66,65,€500K,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,7,24,26.55,26.04,,https://sofifa.com/team/1747/raec-mons/,Belgium
,Gimnasia y Esgrima La Plata  Liga Profesional de Fútbol,101084,65,67,65,65,€275K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,3,29,27.55,23.69,,https://sofifa.com/team/101084/gimnasia-y-esgrima-la-plata/,Argentina
,CD Numancia  La Liga 2,477,65,65,64,64,€850K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,9,28,26.73,24.75,,https://sofifa.com/team/477/cd-numancia/,Spain
,Lierse SK  Pro League,239,65,62,65,62,€2M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,8,27,22.27,22.26,,https://sofifa.com/team/239/lierse-sk/,Belgium
,Dynamo Dresden  2. Bundesliga,503,65,67,66,63,€500K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,8,27,26.45,24.96,,https://sofifa.com/team/503/dynamo-dresden/,Germany
,FC Erzgebirge Aue  2. Bundesliga,506,65,66,64,65,€600K,€0,Slow,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Contain,Deep,Normal,Cover,7,7,28,27.09,25.79,,https://sofifa.com/team/506/fc-erzgebirge-aue/,Germany
,Angers SCO  Ligue 2,1530,65,65,64,64,€1.2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,8,28,26.91,25.64,,https://sofifa.com/team/1530/angers-sco/,France
,SK Rapid  Bundesliga,254,65,67,66,64,€3M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,9,26,24.27,22.5,,https://sofifa.com/team/254/sk-rapid/,Austria
,Sheffield United  League One,1794,64,64,64,65,€2M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,8,28,23.64,22.21,,https://sofifa.com/team/1794/sheffield-united/,England
,CD Tenerife  La Liga 2,260,64,63,64,65,€400K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,8,26,27.36,25.73,,https://sofifa.com/team/260/cd-tenerife/,Spain
,Al Fateh  Pro League,112390,64,67,65,63,€4.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,3,30,26.45,25.03,,https://sofifa.com/team/112390/al-fateh/,Saudi Arabia
,Aarhus Gymnastikforening  Superliga,271,64,66,64,63,€500K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,6,27,25.82,24.3,,https://sofifa.com/team/271/aarhus-gymnastikforening/,Denmark
,Chamois Niortais FC  Ligue 2,1813,64,65,63,64,€500K,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,4,25,24.91,24.48,,https://sofifa.com/team/1813/chamois-niortais-fc/,France
,Stade Lavallois Mayenne FC  Ligue 2,1814,64,65,64,62,€750K,€0,Balanced,Normal,Mixed,Organised,Little,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,7,28,27.27,25.39,,https://sofifa.com/team/1814/stade-lavallois-mayenne-fc/,France
,Trapani  Serie B,112410,64,65,61,62,€200K,€0,Fast,Normal,Long,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,2,1,28,29.18,26.18,,https://sofifa.com/team/112410/trapani/,Italy
,Brisbane Roar  A-League Men,111395,64,65,64,63,€2M,€0,Balanced,Normal,Mixed,Organised,Little,Safe,Normal,Free form,Press,Medium,Normal,Cover,16,3,25,28.64,24.2,,https://sofifa.com/team/111395/brisbane-roar/,Australia
,VfR Aalen  2. Bundesliga,550,64,63,62,66,€250K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,5,4,27,25.91,24.89,,https://sofifa.com/team/550/vfr-aalen/,Germany
,Aalborg Boldspilklub  Superliga,820,64,64,64,61,€500K,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,7,26,24.36,23.15,,https://sofifa.com/team/820/aalborg-boldspilklub/,Denmark
,Aberdeen  Premiership,77,64,62,65,63,€875K,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,7,25,27.18,24.52,,https://sofifa.com/team/77/aberdeen/,Scotland
,Al Ittihad  Pro League,607,64,64,63,60,€9M,€0,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,18,5,28,23.36,22.89,,https://sofifa.com/team/607/al-ittihad/,Saudi Arabia
